Unnamed: 0,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genres
23207,a-trak,djs gotta dance more,78SBi12aMO6e3qujNq3usC,53,0.141,0.743,252345,0.889,0.0195,B,0.125,-4.179,Minor,0.102,120.008,4,0.335,['disco house']
158330,mueka,dm - remix,4xlhd0SpVU3JRULB3Q9s4L,53,0.206,0.792,284654,0.552,0.0,B,0.144,-8.472,Minor,0.336,125.002,4,0.224,"['trap latino', 'reggaeton']"
228130,frank wilson,do i love you (indeed i do),6odtLnmsVGjWYePpuU1TAN,51,0.287,0.55,152160,0.937,1.35e-05,C,0.263,-1.866,Major,0.0556,133.536,4,0.762,"['northern soul', 'motown', 'classic soul']"
191253,derrick harriott,do i worry?,1VOUfVHmrjtSuMymXH8DyZ,25,0.0679,0.855,168267,0.384,5.58e-05,E,0.124,-8.73,Minor,0.0322,84.789,4,0.846,"['rocksteady', 'reggae', 'lovers rock', 'ska', 'roots reggae', 'dub']"
108882,pia mia,do it again,72Bz4ciRZPBcVSw0nrZDHi,76,0.0299,0.714,207746,0.559,0.0,G#,0.088,-6.543,Major,0.0515,95.979,4,0.411,[]
178394,the juju orchestra,do it again feat. carolyn leonhart & robert smith,78uolTCbtbkQKZ97uHqNRf,45,0.0747,0.687,291840,0.8,0.377,C,0.12,-7.682,Major,0.0327,147.028,4,0.944,"['nu jazz', 'acid jazz', 'latin jazz', 'jazz funk']"
143467,p-holla,do it for love,2h4Ci2frzesz2TWFpF2Bzb,53,0.239,0.782,183349,0.816,0.0,C,0.115,-5.003,Major,0.254,88.598,4,0.755,"['lo-fi house', 'jazz house']"
61643,diggy,do it like you - feat. jeremih,3hTfNt05rYtyMamwkxyHaZ,43,0.00404,0.447,233493,0.811,0.0,B,0.229,-5.382,Minor,0.135,150.399,4,0.65,['horrorcore']
62328,kawala,do it like you do,4CY2KTkH9kh1Nw4wDL9xR5,58,0.241,0.653,199275,0.893,0.000778,G#,0.159,-7.654,Minor,0.0562,123.994,4,0.696,[]
55091,cherish,do it to it,6MBEjJlXQYXr8dfxDvZuoA,61,0.00798,0.826,226293,0.67,0.0,D,0.495,-5.559,Major,0.169,74.007,4,0.794,[]
103457,jamie grace,do life big,36F2YId6vVQtZ2vfpbVIpf,44,0.00808,0.638,185200,0.861,0.0,F,0.0594,-3.162,Major,0.045,122.009,4,0.931,"['christian', 'christian pop', 'ccm']"
89291,korede bello,do like that,0z0qRN3HNUCOG9y1R7umuD,62,0.36,0.812,213519,0.366,0.0,F,0.0793,-10.245,Minor,0.447,114.093,4,0.659,"['afrobeats', 'afrobeat', 'afropop', 'azonto', 'dancehall']"
25935,plaid,do matter,6ZQ3XvLBrmwnoNFtU0c2X5,42,0.54,0.521,220920,0.289,0.564,G#,0.111,-16.915,Major,0.0302,99.997,4,0.289,"['idm', 'glitch']"
46395,hollis brown,do me right,4Pl3V20QXfgJ3qrO1P3LGU,48,0.00028,0.689,278213,0.679,3.38e-05,F,0.0986,-6.735,Major,0.0315,136.988,4,0.43,['roots rock']
84172,bell biv devoe,do me!,3an1aoJKoBXJKoIfdDbVwf,47,0.15,0.722,272440,0.777,0.0,B,0.378,-6.761,Minor,0.0371,107.804,4,0.707,['new jack swing']
60818,mahalia,do not disturb - acoustic,19SIH8qdR2WPiJ4aALnVvN,36,0.619,0.707,229455,0.418,4.28e-05,C,0.0734,-9.045,Minor,0.0366,102.793,4,0.682,"['uk r&b', 'alternative r&b']"
177648,abbey lincoln,do nothing 'til you hear from me,31yWQ2e7dxRKtkDdMr1Rlo,44,0.721,0.423,136360,0.27,0.0,G,0.219,-9.9,Major,0.0263,74.037,4,0.365,"['vocal jazz', 'jazz']"
177049,gilad hekselman,do re mi fa sol,37Px3eTPw8jJL45PeSBkhQ,32,0.895,0.469,326473,0.23,0.919,F,0.104,-14.568,Major,0.0301,121.911,4,0.265,"['jazz', 'jazz fusion']"
93269,glades,do right,45w70aQhNwke1yrQZO0ffm,65,0.063,0.752,194989,0.679,0.0,D#,0.0727,-6.464,Major,0.0304,106.99,4,0.669,[]
230987,outasight,do something crazy,7a0rzFE3jR18w68tT2CZ0I,41,0.0036,0.729,213263,0.717,0.0,D,0.177,-7.795,Major,0.0394,120.1,4,0.38,[]
43439,captain & tennille,do that to me one more time,0m4jVVZrsv0bLkAr1uM6UG,61,0.549,0.728,256667,0.527,0.000122,G,0.092,-8.223,Major,0.0257,90.223,4,0.495,"['yacht rock', 'soft rock']"
144578,lucidious,do the talking,1iAXVMv57rfWJbkK3dhezg,50,0.154,0.657,227037,0.713,0.0,A#,0.105,-8.367,Major,0.0418,129.946,4,0.192,[]
181067,takuya kuroda,do they know,2NCeLPkYWfWRQjpVxllMst,35,0.441,0.702,205120,0.435,0.000331,C,0.0869,-9.937,Major,0.36,92.882,4,0.625,"['indie jazz', 'nu jazz', 'jazz', 'jazz funk']"
4880,francis and the lights,do u need love?,61IiPeXsNBGO7oOQ1hERU4,50,0.878,0.676,207080,0.301,0.000187,G#,0.11,-10.619,Major,0.0384,100.993,3,0.213,[]
85550,donell jones,do u wanna,2AWJyLujBXg9wvlVoRLdpT,49,0.00582,0.76,275293,0.482,1.2e-05,F,0.11,-6.686,Minor,0.0405,126.063,4,0.704,"['r&b', 'quiet storm', 'neo soul']"
228896,giraffage,do u want me,2eTLxOZY8owibk7b2iETad,44,0.0166,0.722,224353,0.586,0.331,G#,0.396,-10.339,Major,0.0766,154.012,4,0.594,"['chillwave', 'future bass']"
91043,do or die,do u?,3GUZHOhbl6hQEqsHCkUDDd,52,0.168,0.617,251960,0.882,0.0,C#,0.12,-2.701,Minor,0.101,145.933,4,0.267,[]
41945,manfred mann,do wah diddy diddy,7gEpTMp9MQc1uJwivtL37R,65,0.262,0.661,143400,0.557,0.0,E,0.0557,-8.244,Major,0.049,125.445,4,0.957,"['progressive rock', 'classic rock']"
182814,keith david,do what i wanna do,2R5JfXPgN0mZORw3wLrSWa,23,0.0666,0.509,130867,0.85,0.0,C#,0.0925,-5.286,Minor,0.0502,87.412,4,0.82,[]
221544,oval,do while,0Ce9hfvldAnHBD4wN8JrVk,30,0.954,0.309,1444893,0.336,0.924,D,0.0731,-17.781,Minor,0.0454,77.524,4,0.389,"['j-r&b', 'jazz fusion']"
3647,k.t. oslin,do ya',4uhDXoLPOR60UWIQNfdJjk,41,0.424,0.647,245733,0.233,0.00142,G,0.0914,-13.15,Major,0.0361,165.928,4,0.403,['classic country']
232470,supreme jubilees,do you believe,2DIqPQY9scuv8IeJA1Ouep,40,0.509,0.534,241680,0.377,0.0,F,0.0947,-15.203,Minor,0.103,90.123,4,0.638,['classic soul']
216213,jimmy wayne,do you believe me now,0HbtLdjkFkY8doAZzjRDmj,43,0.059,0.489,204387,0.864,1.22e-06,E,0.0951,-3.902,Major,0.0573,161.849,4,0.425,['christian country']
97300,ra,do you call my name,5w0jXRvylCbWxFrJx2H1Fl,52,0.00154,0.444,317160,0.944,0.0,C,0.404,-5.106,Major,0.0688,91.024,4,0.552,[]
121720,tj porter,do you care?,5ndBtLAqh1DFWIRYGd6eo5,49,0.749,0.734,183813,0.543,0.0,C#,0.105,-5.925,Major,0.0871,94.01,4,0.245,[]
226825,bearcubs,do you feel,6lpM9CGvcLPdfhvRbU5NA3,48,0.616,0.575,234000,0.494,0.339,A#,0.552,-8.731,Minor,0.372,167.085,5,0.459,[]
227981,yayyoung,do you feel like you have no one to turn to?,7IM7JCGA6lNktX9ORtyQS8,47,0.631,0.391,186000,0.401,0.0,E,0.134,-9.507,Major,0.0919,73.311,4,0.253,[]
180383,kirk whalum,do you feel me,205GLfQ3TsMRNtEMnCV00L,28,0.142,0.631,294240,0.378,0.565,G,0.0848,-11.313,Major,0.114,113.916,4,0.597,"['smooth jazz', 'jazz']"
94398,kailee morgue,do you feel this way (feat. whethan),5p0UXw8VPvtgGEgBltcIwU,57,0.536,0.687,218853,0.551,0.000195,F#,0.101,-5.212,Minor,0.0708,142.009,4,0.147,[]
179327,warren hill,do you feel what i'm feeling?,5kWYIebRutSKoOaer87yDY,31,0.18,0.655,314773,0.593,0.431,C#,0.0474,-8.759,Major,0.0404,92.942,4,0.506,"['smooth jazz', 'jazz']"
226818,khai,do you go up,43Zj5Zv08xIPCrf3w9aLBO,49,0.941,0.497,193000,0.219,0.0029,C#,0.103,-14.512,Minor,0.177,96.741,5,0.224,"['afrobeats', 'afrobeat', 'afropop', 'afropiano', 'afro r&b', 'afro soul']"
196822,dionne warwick,do you know the way to san jose,1YIWYzMq84I46LmgX1vpye,46,0.592,0.658,179440,0.657,9.5e-06,C,0.08,-7.792,Major,0.0482,157.269,4,0.888,[]
148511,dinah shore,do you know where you are going to,65Lu7JbltIk9LSoqUx8fTM,48,0.926,0.33,205080,0.277,0.00367,A#,0.105,-12.759,Minor,0.0331,130.388,4,0.218,"['big band', 'adult standards', 'vocal jazz']"
229156,trish toledo,do you love,3gqPT9UVIR8hQVEV0tIE3P,38,0.514,0.614,270856,0.577,4.25e-05,G,0.151,-5.765,Major,0.0307,140.105,4,0.541,['retro soul']
192696,the contours,do you love me,41FRsZNXpsBkJ46BxyC20m,53,0.611,0.597,172667,0.71,0.0,F,0.104,-9.798,Major,0.0378,150.13,4,0.763,"['motown', 'northern soul']"
138057,horace andy,do you love my music,13Ugt8qNkqKRbN2vBbyD3O,33,0.146,0.595,242560,0.672,0.0512,E,0.261,-9.069,Minor,0.0438,77.468,4,0.876,"['roots reggae', 'dub', 'reggae', 'rocksteady', 'lovers rock', 'ragga']"
41157,the flaming lips,do you realize??,2DFRFqWNahKtFD112H2iEZ,62,0.006,0.464,213173,0.797,0.000304,C,0.392,-5.244,Major,0.0333,129.964,4,0.547,['neo-psychedelic']
61737,oscar jerome,do you really,4vt4JoGfQ1QaDeHXKxTpUI,52,0.296,0.652,210000,0.909,0.00205,A#,0.269,-5.506,Minor,0.179,173.824,4,0.868,"['indie soul', 'jazz house', 'indie jazz', 'nu jazz']"
17501,culture club,do you really want to hurt me,1I6q6nwNjNgik1Qe8Oi0Y7,63,0.0815,0.744,262173,0.376,0.0,E,0.108,-14.996,Minor,0.0366,100.78,4,0.42,[]
178326,darryl williams,do you remember (feat. michael lington),6GvB2N0lCOePETatIxxUWC,36,0.306,0.732,254627,0.781,0.762,A,0.0583,-6.088,Minor,0.0281,117.982,4,0.926,['smooth jazz']
42135,ian randall thornton,do you rise,0KalsY81HsAAVUxZy9qUFz,58,0.841,0.36,231925,0.223,0.727,D,0.0947,-19.5,Major,0.0337,99.75,4,0.0519,"['indie folk', 'christian folk']"
99522,the night game,do you think about us?,5qWfbqQUmQGS0fy15emahR,49,0.401,0.665,245587,0.713,8.99e-06,A#,0.103,-7.292,Major,0.0496,104.6,4,0.614,[]
8525,shotgun shane,do you wanna,0Gnne4SN09N5vCyOXbgAqf,36,0.346,0.918,255092,0.623,0.0,A#,0.228,-6.901,Major,0.176,125.023,4,0.463,['country hip hop']
193042,lawrence,do you wanna do nothing with me?,543esqtLQe6Snzxej1QnPM,52,0.17,0.549,251853,0.611,0.00251,C#,0.0762,-9.0,Minor,0.131,201.981,4,0.725,[]
2088,t.g. sheppard,do you wanna go to heaven,27QrAETf4eB2J533ktttTw,42,0.559,0.651,190733,0.527,0.00104,C#,0.107,-12.564,Major,0.0283,90.619,4,0.698,"['classic country', 'traditional country']"
144954,franz ferdinand,do you want to,0vek0LcCbvcMtj0GkXMMJy,58,0.0783,0.413,215000,0.942,0.000412,C,0.689,-2.871,Major,0.0453,123.085,4,0.759,['indie rock']
181746,kristen bell,"do you want to build a snowman? - from ""frozen""/soundtrack version",2yi7HZrBOC4bMUSTcs4VK6,67,0.85,0.306,206507,0.121,0.000176,C,0.257,-15.551,Minor,0.0554,174.055,4,0.166,[]
91029,moh flow,do you wrong,6NCkJFHLl3K9epKNenmlSc,52,0.0906,0.602,204004,0.616,0.0,D#,0.118,-4.549,Minor,0.191,159.895,4,0.262,['arabic hip hop']
40924,jackson browne,doctor my eyes,3QcuZo6WLcFkqqLmDs0d95,63,0.266,0.48,199907,0.626,5.7e-05,F,0.0857,-8.406,Major,0.0294,75.63,4,0.542,"['yacht rock', 'folk rock', 'soft rock', 'singer-songwriter']"
18290,thompson twins,doctor! doctor! (original mix),7ihhy2Y8wzP6MUmbx8LYh1,57,0.358,0.694,347507,0.724,0.000381,F,0.138,-8.125,Major,0.0282,119.313,4,0.844,"['new wave', 'synthpop']"
7627,charley pride,does my ring hurt your finger,4F5vo1LudTGJk4vp19LR4u,42,0.649,0.454,137369,0.326,0.0,B,0.129,-11.214,Major,0.0283,107.64,4,0.708,"['classic country', 'traditional country', 'christian country', 'country']"
143663,astrid s,does she know - acoustic,62VsUCnTdvlMj3HzJfB3jb,57,0.87,0.514,178416,0.198,0.0,D#,0.0867,-6.249,Minor,0.0396,131.421,3,0.365,['norwegian pop']
57372,dijon,dog eyes,1fW4b1UFOBdRV9YOklV7aO,50,0.206,0.316,177400,0.438,0.0,F,0.113,-8.132,Major,0.0582,88.26,4,0.185,[]
38300,the the,dogs of lust,4iiZguRzsPF0y4kfoMbBlD,30,0.000693,0.414,188867,0.881,0.732,A,0.348,-5.039,Major,0.0328,162.038,4,0.756,[]
40306,hybrid,dogstar,72PdMgbmuRCsZPSov6sojx,30,0.000707,0.542,481446,0.824,0.0889,G,0.352,-8.873,Major,0.0345,132.501,4,0.147,"['liquid funk', 'drum and bass']"
118263,omb peezy,doin bad (feat. youngboy never broke again),0LPnvvNFTFg3pd71IlWs9n,57,0.0414,0.654,272903,0.562,0.0,G,0.141,-11.857,Major,0.433,84.476,4,0.668,[]
68347,big boi,doin' it (feat. sleepy brown),7C9rlPym4cCUPKQ1ITc76Z,66,0.109,0.84,192319,0.724,0.000244,D,0.11,-6.894,Major,0.0511,139.986,4,0.485,['southern hip hop']
89453,jungle brothers,doin' our own dang,4fuLWKNpY01OLMT9tARnB4,57,0.155,0.835,258933,0.447,0.00876,F#,0.108,-14.901,Major,0.22,113.082,4,0.839,"['jazz rap', 'hip house', 'old school hip hop', 'east coast hip hop', 'acid house', 'chicago house']"
52520,ronnie baker brooks,doing too much (feat. 'big head' todd mohr),1w961QSX1fJcPdNrWaVZLP,25,0.0333,0.747,258080,0.656,0.149,A,0.137,-6.68,Major,0.0324,89.104,4,0.874,"['blues', 'modern blues', 'blues rock', 'soul blues']"
18904,paula deanda,doing too much - main,5PCYGkoOlpvjttDtG8XcvS,49,0.298,0.722,247246,0.668,0.0,D,0.341,-5.142,Major,0.0672,141.03,4,0.753,[]
122706,rambutan jam band,doing what they taught us,3GtyifgP2JMGVz2VFm5III,52,0.00812,0.564,261400,0.776,0.00595,B,0.155,-7.568,Minor,0.0364,145.067,4,0.685,[]
144330,kazy lambist,doing yoga,2N2QYANz84q0gQrWp4QTg8,59,0.214,0.732,291573,0.76,0.00112,E,0.389,-6.82,Minor,0.0922,108.993,4,0.318,['french indie pop']
90865,riff raff,dolce & gabbana,6ZziEeo8rdjBeqDE6kFdfD,50,0.0271,0.911,202714,0.665,0.0,G#,0.0656,-5.169,Minor,0.249,140.136,4,0.408,[]
90345,dj quik,dollaz + sense,5xEm63lXBhJKZgjRDMWH3H,53,0.0184,0.833,352907,0.64,0.0,A#,0.102,-5.674,Minor,0.219,99.284,4,0.465,"['g-funk', 'west coast hip hop', 'old school hip hop', 'gangster rap']"
178101,the black market trust,dolores,1UOTHt2Vxk5xHMvdN7gkRF,40,0.915,0.767,123560,0.35,0.0362,A,0.213,-11.003,Major,0.0491,97.137,3,0.951,['swing music']
146296,ahmad jamal trio,dolphin dance,0kUYnVS6z9YhL22l9pDDcB,44,0.872,0.496,309200,0.229,0.932,E,0.104,-18.064,Minor,0.0329,74.143,4,0.14,"['jazz', 'cool jazz', 'hard bop']"
179789,blue lab beats,dome,2j7ybKzAID2ufKl3LQDIfH,45,0.394,0.616,338627,0.598,0.0,B,0.102,-5.865,Minor,0.455,136.482,3,0.723,"['nu jazz', 'indie jazz', 'jazz beats']"
226060,fight the fury,dominate me,4Pf95KrUvj48z2ChGNA5Ye,57,3.26e-05,0.589,226320,0.976,0.189,G,0.248,-3.024,Major,0.0726,121.982,4,0.356,['christian rock']
102770,miranda!,don,0WajUW5XINeraP2w0F3F8E,63,0.0215,0.824,183973,0.738,0.0,F#,0.0495,-5.431,Major,0.0867,119.973,4,0.961,['musicals']
190076,skabidean,don boogie on,438VQx9juJ2oNLBkLKpMaW,20,0.72,0.797,219204,0.726,0.000764,C,0.181,-6.163,Major,0.0407,131.03,4,0.91,"['ska', 'rocksteady']"
8980,bobby pinson,don't ask me how i know,3ExcxvkepzqXKkf8tfZlI8,34,0.00579,0.529,255373,0.724,0.0,D,0.261,-4.798,Major,0.0306,83.98,4,0.472,[]
197018,aaron hall,don't be afraid - sex you down some mo' version,7EgBkZlqWRwvjmyc115LLR,37,0.127,0.507,271673,0.715,0.0,A,0.453,-6.671,Minor,0.0516,136.097,4,0.349,"['new jack swing', 'quiet storm']"
48781,the robert cray band,don't be afraid of the dark,0aF6dyaQOHXteyX91EoiJz,40,0.624,0.708,226507,0.499,9.97e-05,G#,0.0488,-12.013,Major,0.0289,113.262,4,0.757,"['blues', 'modern blues', 'blues rock', 'soul blues', 'classic blues']"
37350,múm,"don't be afraid, you have just got your eyes closed",7m13gQr9gfM9RupjVQCFu9,24,0.0753,0.786,343600,0.701,0.826,A,0.292,-10.875,Major,0.048,119.985,4,0.705,[]
48624,nappy brown,don't be angry,5EsIiqZ3FoOzuP5xZSeZVY,29,0.818,0.368,147507,0.547,5.67e-05,C,0.187,-8.551,Major,0.0428,164.055,4,0.936,"['boogie-woogie', 'doo-wop', 'rockabilly']"
142986,imany,don't be so shy - filatov & karas remix,4mkMj5SPMC112y5TvqNee6,49,0.0517,0.761,192055,0.85,0.00778,G#,0.387,-8.319,Minor,0.0585,119.997,4,0.932,[]
89712,public enemy,don't believe the hype,0VAoDsKh7Or84V8xP7p1Fs,54,0.0142,0.884,319493,0.472,0.0,B,0.142,-13.776,Major,0.346,98.425,4,0.826,"['old school hip hop', 'east coast hip hop', 'hip hop', 'hardcore hip hop']"
62927,chaz bundick meets the mattson 2,don't blame yourself,6TVF3IDy7LpY0oBQl9RY07,43,0.0346,0.417,493097,0.843,0.647,C,0.343,-5.654,Minor,0.0535,97.453,4,0.518,[]
41950,moses sumney,don't bother calling,5dqNCR3ANsOIMeQLpk54wU,61,0.856,0.465,239702,0.213,0.00557,C,0.0863,-10.183,Major,0.0323,123.518,4,0.0803,"['art pop', 'indie soul']"
36889,guy gerber,don't call me (feat. yuna) (guy gerber remix) [radio edit],4NSEHH8ceajzrJy5RKt2Bg,28,0.00268,0.587,233955,0.587,0.508,E,0.131,-9.052,Minor,0.0506,161.981,4,0.467,['melodic house']
107910,mabel,don't call me up,5WHTFyqSii0lmT9R21abT8,91,0.296,0.674,178480,0.881,3.01e-06,A,0.0793,-2.853,Major,0.147,98.994,4,0.234,['turkish pop']
147109,skinshape,don't call my name,2dXs6WlSVXJX3i99Xw4n2u,48,0.156,0.677,249847,0.565,0.74,E,0.108,-8.057,Minor,0.0361,90.023,4,0.54,[]
178994,tower of power,don't change horses (in the middle of a stream),4XcPdyk6cHl4c1er0KLTHr,34,0.299,0.704,284000,0.826,2.62e-06,C,0.11,-6.489,Major,0.0705,99.326,4,0.894,"['jazz funk', 'funk']"
140268,good morning,don't come home today,1jQyc3hZdalk3jCIfgTdcn,51,0.521,0.396,188906,0.734,0.957,F#,0.121,-7.718,Major,0.033,155.883,4,0.467,"['lo-fi indie', 'bedroom pop']"
90531,j dilla,don't cry,4jVqbLx0MvlIaj3h2D872X,49,0.0535,0.23,119387,0.77,0.000156,C#,0.644,-6.349,Major,0.337,173.442,5,0.588,"['alternative hip hop', 'jazz rap']"
182690,roger bart,don't cry out loud,2vnTOH5qy2Y7MYbi5aj7LS,28,0.734,0.558,75507,0.472,0.0,A#,0.0981,-7.317,Major,0.0904,95.079,4,0.354,[]
99316,wolf alice,don't delete the kisses,3K94Fd5ZQkPCW8wV6oyk22,49,0.0011,0.604,275227,0.789,0.83,F,0.368,-6.259,Major,0.0273,122.024,4,0.347,['indie']
85008,leikeli47,don't do it,2onGvIRcDYV6Qq9iNwN72L,44,0.045,0.888,153160,0.516,0.0108,B,0.38,-7.892,Minor,0.183,108.06,4,0.272,['ballroom vogue']
110995,crowded house,don't dream it's over,7G7tgVYORlDuVprcYHuFJh,73,0.0148,0.439,236933,0.422,4.84e-05,G#,0.0697,-17.227,Major,0.0409,81.833,4,0.551,[]
180198,funky dl,don't even try it,52TV6XQPs8wijQZLJTdwVl,35,0.149,0.964,288400,0.791,0.0158,E,0.0424,-5.341,Minor,0.153,104.68,4,0.795,"['jazz rap', 'jazz beats', 'nu jazz']"
61560,k-young,don't ever leave me,3WrOJl4SkBlfWwFRXPhhBU,46,0.178,0.637,192626,0.397,0.0,A#,0.091,-10.369,Minor,0.0758,119.878,4,0.303,"['k-ballad', 'soundtrack']"
205247,marcelo zarvos,don't ever let me go,1UTNBKb9IwJ6G8vnUz4ciA,22,0.506,0.0735,193177,0.076,0.877,E,0.0819,-18.999,Minor,0.046,182.898,4,0.0386,[]
43115,lobo,don't expect me to be your friend,2TtUTMm65xZeqmF721Txfk,60,0.273,0.513,217907,0.347,0.0417,C#,0.0805,-13.506,Major,0.029,78.811,4,0.52,[]
197177,bettye lavette,don't fall apart on me tonight,7es4Ylz21gkW6BeHdE77wI,35,0.4,0.662,306747,0.476,5.18e-06,C,0.0886,-8.202,Major,0.102,145.313,4,0.487,"['soul blues', 'stutter house']"
112045,sigrid,don't feel like crying,1oLSje4Ot5qRUq8FqYeXOl,75,0.156,0.749,157010,0.814,0.0,F,0.0673,-3.769,Minor,0.0404,119.964,4,0.715,['norwegian pop']
38379,primal scream,"don't fight it, feel it",2dPLp2HTjbFCtPbqRfVM9D,24,0.00168,0.733,414027,0.681,0.644,C,0.063,-15.179,Major,0.0525,117.511,4,0.643,"['madchester', 'britpop', 'alternative dance']"
153100,glass tiger,don't forget me (when i'm gone),1cX89LkWJoJPS8uJFpqkIp,57,0.0802,0.612,248027,0.697,0.00049,A,0.323,-9.144,Major,0.0261,109.837,4,0.736,[]
868,kyle park,don't forget where you come from,15EJEiqpaFgDISecfkyxH1,42,0.756,0.63,182947,0.666,0.0,D,0.196,-5.182,Major,0.0289,103.007,4,0.542,"['texas country', 'red dirt']"
133122,six60,don't forget your roots,01CGJ43HjrOdR31cQ2ymce,49,0.00129,0.629,232520,0.547,0.000461,C,0.0751,-8.195,Major,0.0313,145.968,4,0.422,['nz reggae']
6963,rhett akins,don't get me started,7rh3qLkTso3sjphnqV7rym,37,0.273,0.583,203600,0.657,0.0,A,0.0737,-8.245,Major,0.0344,148.521,4,0.717,"['classic country', 'country', 'traditional country']"
17582,yaz,don't go,3KuAa8Y79xlfJgYtBKbynY,51,0.34,0.776,191307,0.44,0.00704,F#,0.0508,-15.887,Major,0.0613,125.756,4,0.606,[]
153416,mötley crüe,don't go away mad (just go away),2zZ8l0uehjvGhJR5SMN9Jl,53,0.00547,0.287,280453,0.958,0.0167,C,0.131,-4.331,Major,0.0701,118.36,4,0.579,"['glam metal', 'glam rock', 'hard rock']"
51724,the orlons,don't hang up,57rCNFS9Cfdg09dNHSAuwM,29,0.32,0.769,137067,0.712,0.0,G,0.0763,-6.174,Major,0.0356,113.022,4,0.967,"['doo-wop', 'northern soul', 'philly soul']"
133265,kings and comrades,don't have to try,4haU9YO9YatWG7fl2k4StG,32,0.159,0.702,324545,0.763,0.00631,E,0.664,-7.216,Major,0.045,136.041,4,0.275,"['reggae rock', 'reggae', 'roots reggae']"
19931,nicole scherzinger,don't hold your breath,7kVQDUKKnIqHSMYIypX8nL,47,0.00878,0.662,197520,0.794,0.00018,F,0.214,-6.038,Minor,0.0286,110.962,4,0.67,[]
215749,crystal gayle,don't it make my brown eyes blue,0d8U9eJajtUmiJVXbIO624,53,0.714,0.675,157933,0.49,0.000313,F#,0.113,-7.818,Major,0.0395,84.409,4,0.353,['classic country']
95635,ezra bell,don't just sit here and drink yourself to death,5yqEdgJawICKIDA5cQZBOn,54,0.536,0.685,143987,0.509,0.0,A,0.042,-6.422,Minor,0.0571,116.095,4,0.386,[]
228924,tdot illdude,don't knock on my door,0CaY5hpcqHCQgOZI0Vpv5O,49,0.0492,0.767,216667,0.554,0.000243,C#,0.117,-5.173,Minor,0.0522,143.993,4,0.41,[]
90549,j-wright,don't know love,6MjNwhuXUVxXKqsqzg1DCa,54,0.0807,0.809,232355,0.549,0.0,C#,0.42,-8.428,Minor,0.0902,125.973,4,0.527,[]
223207,cinderella,don't know what you got (till it's gone),3vPrFUtWpKT9oNW94NDDEW,59,0.229,0.36,354640,0.527,0.000792,A,0.0536,-9.883,Major,0.0289,132.639,4,0.247,[]
20606,the communards,don't leave me this way (with sarah jane morris),0ire4j2mcGovF5JA1D2cTp,62,0.135,0.64,271067,0.926,2.04e-06,D#,0.134,-5.597,Major,0.0322,131.997,4,0.901,"['hi-nrg', 'synthpop']"
56778,en vogue,don't let go (love),06TuMCjDEYjTOJScCRzmjf,63,0.409,0.618,291880,0.688,6.32e-06,F,0.3,-5.867,Minor,0.0477,78.311,4,0.561,['new jack swing']
42447,johnnyswim,don't let it get you down,4jjvUXBBqQDFRGX4SR5OhS,56,0.0926,0.69,200401,0.657,0.000209,G,0.12,-4.397,Minor,0.0372,140.005,4,0.501,['folk pop']
181205,jean carn,don't let it go to your head,4nRiCBgh4dvI1fqv3f7rpw,36,0.461,0.675,291333,0.447,0.000126,E,0.142,-10.281,Major,0.0472,106.164,4,0.685,"['philly soul', 'post-disco', 'classic soul']"
44038,junip,don't let it pass,1ghaBtBdpuZMg5nV9E2qRU,44,0.69,0.674,239293,0.481,0.5,A#,0.125,-14.318,Major,0.0297,139.717,4,0.488,[]
177183,sweeps,don't let it stress,1o8CnZxucoc4mbZG3Q9VLF,34,0.109,0.654,212951,0.671,0.607,A#,0.135,-7.17,Minor,0.0384,84.02,4,0.789,"['lo-fi beats', 'lo-fi', 'jazz beats']"
147683,kevin mahogany,don't let me be lonely tonight,4PkRM1zAuKOeHsAYFDhXnt,50,0.899,0.554,253283,0.165,0.0677,A,0.104,-17.273,Minor,0.0369,115.591,4,0.182,"['vocal jazz', 'jazz']"
147914,brian newman,don't let me be misunderstood (feat. lady gaga),6DO29wBOfESk3C2sScpxZn,46,0.845,0.358,262240,0.343,0.00036,B,0.102,-5.958,Minor,0.0341,75.698,4,0.278,['vocal jazz']
84264,joy crookes,don't let me down - demo,1VwPTHAfPvcL1ZubK6qabL,51,0.818,0.696,195535,0.14,0.000354,A,0.148,-11.509,Major,0.0334,80.831,3,0.203,['alternative r&b']
820,catherine mcgrath,don't let me forget (feat. hunter hayes),7qQ1MoFAdKU8fsHETXQK4R,45,0.634,0.649,205614,0.623,0.0,D,0.0802,-6.038,Major,0.0603,86.062,4,0.263,[]
154672,vince gill,don't let our love start slippin' away,70TsRbycWfabtevnripyRu,56,0.445,0.745,223533,0.71,0.000222,D#,0.323,-9.429,Major,0.0304,113.214,4,0.664,"['classic country', 'country', 'traditional country']"
20380,m people,don't look any further,3XwXXEl0Fz6dwXAsOpsw9i,45,0.0508,0.829,327907,0.593,0.00608,F,0.0713,-10.187,Minor,0.0768,99.885,4,0.898,[]
53788,smokin' joe kubek,don't lose my number,7gcjudElezAMCD28CxD8cr,22,0.0146,0.48,213587,0.841,0.000247,A,0.326,-2.998,Major,0.0409,117.311,4,0.85,"['blues rock', 'blues', 'modern blues']"
